id,domain,language,query_text,translated_text,expected_match_id,generated_by
query_0133,crop,Hausa,"Kwalin masarata ya kasa fitowa, kuma ganyen yana yin rawaya.","The maize ears have failed to develop, and the leaves are turning yellow.",crop_004,gemma-4-31b-it
query_0134,crop,Hausa,"Shukuna ta kasa yin tsawo, sannan tana busawa da wuri sosai.","My plants have failed to grow tall, and they are drying up very early.",crop_004,gemma-4-31b-it
query_0135,crop,Hausa,"Ganyen masarata na yin rawaya daban-daban, kuma shukunar ba ta girma.","The maize leaves are turning yellow in patches, and the plants aren't growing.",crop_004,gemma-4-31b-it
query_0136,crop,Hausa,"Ba ta fitar da kwali ko kwayoyi, sannan shukunar tana mutuwa da wuri.","It's not producing ears or kernels, and the plants are dying early.",crop_004,gemma-4-31b-it
query_0137,crop,Igbo,"Akwụkwọ ngụkụ m na-acha edo, ọ naghị ekwukwa etolite.","My maize leaves are turning yellow, and they aren't growing.",crop_004,gemma-4-31b-it
query_0138,crop,Igbo,"Ngụkụ m na-anwụ tupu oge, ọ weghị mkpụrụ ọbụla.","My maize is dying prematurely, and there are no ears at all.",crop_004,gemma-4-31b-it
query_0139,crop,Igbo,"Lee akwụkwọ ngụkụ m, ọ nwere ntụpọ edo, ọ naghị ekwukwa agbaa elu.","Look at my maize leaves, they have yellow spots, and they aren't growing tall.",crop_004,gemma-4-31b-it
query_0140,crop,Igbo,"Ngụkụ m anwụla, ndị dị ndụ n'ebe a adịghị mma, ha weghị mkpụrụ.","My maize has died, the ones still alive are not doing well, they have no seeds.",crop_004,gemma-4-31b-it
query_0141,crop,Igbo,"Ihe ndị a na-acha edo, ha dị mkpụmkpụ nke ukwuu, ha anaghị etolite.","These things are turning yellow, they are very tiny, they are not growing.",crop_004,gemma-4-31b-it
query_0142,crop,Igbo,"Akwụkwọ ngụkụ m na-acha edo, mkpụrụ ya adịghị mma ma ọ bụ na ọ weghị mkpụrụ.","My maize leaves are yellow, and the kernels are poor or there are none.",crop_004,gemma-4-31b-it
query_0143,crop,Igbo,"Ngụkụ m na-anwụ n'ụzọ na-atụ egwu, ha na-acha edo ma na-anwụ ngwa ngwa.","My maize is dying in a scary way, they are turning yellow and dying quickly.",crop_004,gemma-4-31b-it
query_0144,crop,Igbo,"Akwụkwọ ngụkụ m nwere ntụpọ edo, ha dị mkpụmkpụ, ha anaghị agba elu.","My maize leaves have yellow spots, they are stunted, they aren't growing tall.",crop_004,gemma-4-31b-it
query_0145,crop,Nigerian Pidgin,"My corn no gree grow, and the leaves don dey turn yellow with some funny marks.","My maize refuses to grow, and the leaves are turning yellow with some strange marks.",crop_004,gemma-4-31b-it
query_0146,crop,Nigerian Pidgin,"This my maize just dey dry die early, and e no get any cob at all.","This maize of mine is just drying up and dying early, and it has no cobs at all.",crop_004,gemma-4-31b-it
query_0147,crop,Nigerian Pidgin,"I see say my corn leaf get yellow-yellow spots, and the plant stay very short.","I see that my maize leaf has yellow spots, and the plant remains very short.",crop_004,gemma-4-31b-it
query_0148,crop,Nigerian Pidgin,"My corn no produce any seed, and the whole thing just dry die before e suppose ripen.","My maize didn't produce any seeds, and the whole plant just dried up and died before it was supposed to ripen.",crop_004,gemma-4-31b-it
query_0149,crop,Nigerian Pidgin,"My maize no tall, and the leaves dey yellow for some places.","My maize isn't tall, and the leaves are yellow in some places.",crop_004,gemma-4-31b-it
query_0150,crop,Nigerian Pidgin,"The plant just stop to grow, e stay small, then e just dry die.","The plant just stopped growing, it stayed small, then it just dried up and died.",crop_004,gemma-4-31b-it
query_0151,crop,Nigerian Pidgin,"My corn leaf don dey yellow-yellow, and e no get any kernel inside.","My maize leaf is turning yellow, and it has no kernels inside.",crop_004,gemma-4-31b-it
query_0152,crop,Nigerian Pidgin,"The leaves don yellow, the plant no grow well, and e no get ear.","The leaves have turned yellow, the plant didn't grow well, and it has no cob.",crop_004,gemma-4-31b-it
query_0153,crop,English,"My maize is turning yellow and mottled, and the plants are very short. Some are dying and I can't see any cobs.","My maize is turning yellow and mottled, and the plants are very short. Some are dying and I can't see any cobs.",crop_004,gemma-4-31b-it
query_0154,crop,English,"My corn leaves don dey yellow and get spots, and the plant just stop to grow. Some don kpai already and no corn inside.","My corn leaves are turning yellow and have spots, and the plants have stopped growing. Some have already died and there is no corn.",crop_004,gemma-4-31b-it
query_0155,crop,English,The maize is stunted and the leaves have yellow patches. The plants are dying off and there are no ears of corn.,The maize is stunted and the leaves have yellow patches. The plants are dying off and there are no ears of corn.,crop_004,gemma-4-31b-it
query_0156,crop,English,I'm worried because my maize is very short and the leaves are yellowing. Many are dying and the ones that survived aren't producing kernels.,I'm worried because my maize is very short and the leaves are yellowing. Many are dying and the ones that survived aren't producing kernels.,crop_004,gemma-4-31b-it
query_0157,crop,English,"I no see corn for my farm. The maize just small, leaves dey yellow, and some don dry up completely.","I don't see any corn on my farm. The maize is just small, the leaves are yellow, and some have dried up completely.",crop_004,gemma-4-31b-it
query_0158,crop,English,My maize crops are looking pale and spotted. They aren't growing tall and some are dying early. I'm not seeing any cobs forming.,My maize crops are looking pale and spotted. They aren't growing tall and some are dying early. I'm not seeing any cobs forming.,crop_004,gemma-4-31b-it
query_0159,crop,English,"These my maize no gree grow tall, the leaves dey yellow and spotty. Some don die finish and no ear for the plant.","This maize of mine refuses to grow tall, the leaves are yellow and spotted. Some have died completely and there are no ears on the plant.",crop_004,gemma-4-31b-it
query_0160,crop,English,"The leaves on my maize are yellow and spotted. The plants are very short, some are dying, and they aren't producing any corn.","The leaves on my maize are yellow and spotted. The plants are very short, some are dying, and they aren't producing any corn.",crop_004,gemma-4-31b-it
query_0161,crop,Yoruba,Àwọn ewé àgbàdo mi ní àwọn àmì grey tí ó yíka.,My maize leaves have some grey oval marks.,crop_005,gemma-4-31b-it
query_0162,crop,Yoruba,"Àwọn àmì brown fẹ́ẹ́rẹ́ tó wà lórí ewé àgbàdo mi ń papọ̀, wọ́n sì ti bẹ̀rẹ̀ sí ní bo ewé náà.",The light brown marks on my maize leaves are joining together and they've started covering the leaves.,crop_005,gemma-4-31b-it
query_0163,crop,Yoruba,"Àgbàdo mi ń rọ̀, mo sì ń rí àwọn àmì grey lórí ewé rẹ̀.","My maize is withering, and I'm seeing grey marks on its leaves.",crop_005,gemma-4-31b-it
query_0164,crop,Yoruba,"Ẹ wo àgbàdo mi, àwọn àmì brown fẹ́ẹ́rẹ́ kún ewé rẹ̀, ó sì ń tan sí i.","Look at my maize, light brown marks are filling the leaves and it is spreading.",crop_005,gemma-4-31b-it
query_0165,crop,Yoruba,Mo rí àwọn àmì grey tí ó yíka lórí ewé àgbàdo mi.,I see grey oval-shaped marks on my maize leaves.,crop_005,gemma-4-31b-it
query_0166,crop,Yoruba,"Àgbàdo mi fẹ́ kú, àwọn àmì brown ti bo gbogbo ewé rẹ̀.","My maize is almost dying, brown marks have covered all its leaves.",crop_005,gemma-4-31b-it
query_0167,crop,Yoruba,Àwọn àmì grey tó wà lórí ewé àgbàdo mi ń papọ̀ láti bo gbogbo ewé náà.,The grey marks on my maize leaves are merging to cover the whole leaf.,crop_005,gemma-4-31b-it
query_0168,crop,Yoruba,Àwọn ewé àgbàdo mi ní àwọn àmì brown fẹ́ẹ́rẹ́ tí ń gbà gbogbo àyè ewé náà.,My maize leaves have light brown marks that are taking over the whole leaf area.,crop_005,gemma-4-31b-it
query_0169,crop,Hausa,Ina ganin wasu digo-digo masu kalar toka a jikin ganyen masararina.,I am seeing some greyish spots on the leaves of my maize.,crop_005,gemma-4-31b-it
query_0170,crop,Hausa,"Wadannan digo-digon ruwan kasa da ke ganyen masararina sun fara haɗuwa, yanzu sun rufe ganye sosai.","These brownish spots on my maize leaves have started merging, and now they have covered the leaves a lot.",crop_005,gemma-4-31b-it
query_0171,crop,Hausa,"Masararina tana bushewa, kuma ina ganin wasu digo-digon toka a ganyen.","My maize is withering, and I see some grey spots on the leaves.",crop_005,gemma-4-31b-it
query_0172,crop,Hausa,"Akwai wasu digo-digon kalar toka a ganyen masararina, suna bazuwa suna haɗuwa.","There are some greyish spots on my maize leaves, they are spreading and merging.",crop_005,gemma-4-31b-it
query_0173,crop,Hausa,"Ganyen masararina ya cika da digo-digon ruwan kasa, kuma yanzu sun haɗu suka rufe ganyen gaba ɗaya.","My maize leaves are full of brownish spots, and now they've merged and covered the whole leaf.",crop_005,gemma-4-31b-it
query_0174,crop,Hausa,"Ina ganin digo-digon toka a ganyen masararina, wasu kuma sun haɗu suka zama manya.","I see grey spots on my maize leaves, and some have merged to become large.",crop_005,gemma-4-31b-it
query_0175,crop,Hausa,"Shukaina na masara ya fara bushewa, ganyen ma ya cika da wasu digo-digon kalar kasa.","My maize crop has started withering, and the leaves are full of some brown-colored spots.",crop_005,gemma-4-31b-it
query_0176,crop,Hausa,"Wadannan digo-digon toka da nake gani a ganyen masara, suna ƙara girma suna haɗuwa har ganyen ya bushe.",These grey spots I see on the maize leaves are growing and merging until the leaf withers.,crop_005,gemma-4-31b-it
query_0177,crop,Igbo,"Akwụkwọ ngwọ m nwere ntụpọ ndị na-acha ncha-acha, ha na-agbasa n'ebe niile.","My corn leaves have greyish spots, they are spreading everywhere.",crop_005,gemma-4-31b-it
query_0178,crop,Igbo,"Lee ntụpọ ndị na-acha brown n'akwụkwọ ngwọ m, ha na-ejikọta ma kpuchi akwụkwọ ahụ.","Look at these brown spots on my corn leaves, they are joining together and covering the leaf.",crop_005,gemma-4-31b-it
query_0179,crop,Igbo,"Ngwọ m na-atụ, akwụkwọ ya nwere ntụpọ grey ndị na-agbasa.","My corn is withering, its leaves have grey spots that are spreading.",crop_005,gemma-4-31b-it
query_0180,crop,Igbo,"Ihe na-acha brown nwatakwashi na-apụta n'akwụkwọ ngwọ m, ha na-agbaa n'ebe niile.","Light brown things are appearing on my corn leaves, they are spreading all over.",crop_005,gemma-4-31b-it
query_0181,crop,Igbo,"Akwụkwọ ngwọ m malitere ịcha ncha-acha, ntụpọ ndị ahụ na-ejikọta ma kpuchi akwụkwọ ya.","My corn leaves have started turning greyish, those spots are joining together and covering the leaf.",crop_005,gemma-4-31b-it
query_0182,crop,Igbo,"Enwere ntụpọ ndị na-acha ncha-acha n'akwụkwọ ngwọ m, ha na-agbasa ruo mgbe plant ahụ niile na-atụ.","There are greyish spots on my corn leaves, they are spreading until the whole plant withers.",crop_005,gemma-4-31b-it
query_0183,crop,Igbo,"Ntụpọ grey na-apụta n'akwụkwọ ngwọ m, ha na-ejikọta ma kpuchi akwụkwọ ahụ.","Grey spots are appearing on my corn leaves, they are joining and covering the leaf.",crop_005,gemma-4-31b-it
query_0184,crop,Igbo,"Ngwọ m na-ala nkụ, akwụkwọ ya nwere ntụpọ ndị na-acha brown nke na-agbasa.","My corn is drying up, its leaves have brown spots that are spreading.",crop_005,gemma-4-31b-it
query_0185,crop,Nigerian Pidgin,My maize leaves get some grey-grey spots wey be like oval.,My maize leaves have some greyish spots that look oval.,crop_005,gemma-4-31b-it
query_0186,crop,Nigerian Pidgin,"I see brown marks for my corn leaf, and the marks dey join together dey cover the leaf.","I see brown marks on my corn leaf, and the marks are joining together and covering the leaf.",crop_005,gemma-4-31b-it
query_0187,crop,Nigerian Pidgin,"My corn don dey dry, the whole plant just dey wither.","My corn is drying up, the whole plant is just withering.",crop_005,gemma-4-31b-it
query_0188,crop,Nigerian Pidgin,"Some light-brown patches don appear for my maize, e just dey spread until the leaf full.","Some light-brown patches have appeared on my maize, it is just spreading until the leaf is full.",crop_005,gemma-4-31b-it
query_0189,crop,Nigerian Pidgin,"Abeg help me, my maize leaf get grey marks wey dey join-join.","Please help me, my maize leaves have grey marks that are merging.",crop_005,gemma-4-31b-it
query_0190,crop,Nigerian Pidgin,"I dey see brown oval-shaped spots for my corn leaf, and e don cover almost everything.","I am seeing brown oval-shaped spots on my corn leaf, and it has covered almost everything.",crop_005,gemma-4-31b-it
query_0191,crop,Nigerian Pidgin,"This my corn, the leaves get grey marks and now the whole plant don dey dry.","This corn of mine, the leaves have grey marks and now the whole plant is drying up.",crop_005,gemma-4-31b-it
query_0192,crop,Nigerian Pidgin,"Small grey spots start for my maize leaves, but now the spots don join and cover the whole leaf.","Small grey spots started on my maize leaves, but now the spots have joined and covered the whole leaf.",crop_005,gemma-4-31b-it
query_0193,crop,English,"I'm seeing some grey oval spots on my maize leaves, and they are starting to join together.","I'm seeing some grey oval spots on my maize leaves, and they are starting to join together.",crop_005,gemma-4-31b-it
query_0194,crop,English,"My corn leaves get some brown-brown marks wey be like egg, and now the marks don join cover the whole leaf.","My corn leaves have some brown marks shaped like eggs, and now the marks have joined to cover the whole leaf.",crop_005,gemma-4-31b-it
query_0195,crop,English,The leaves of my maize have light-brown patches that are spreading and covering almost everything.,The leaves of my maize have light-brown patches that are spreading and covering almost everything.,crop_005,gemma-4-31b-it
